0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
VII- ENSEMBLE DES CULTURES MARAÎCHERES (1/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,POMMES DE TERRE,,,TOMATES,,,OIGNONS,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,411,80 204,"195,0",672,170 114,"253,2",713,85 560,"120,0"
2 CHLEF,4 193,1 262 540,"301,1",587,372 424,"634,2",252,113 600,"450,8"
3 LAGHOUAT,3 045,861 350,"282,9",350,112 500,"321,4",1 080,258 500,"239,4"
4 O.E.BOUAGHI,200,52 300,"261,5",200,60 000,"300,0",200,90 250,"451,3"
5 BATNA,1 239,368 890,"297,8",280,61 140,"218,2",785,151 180,"192,6"
6 BEJAIA,170,36 590,"214,9",335,84 885,"253,1",572,81 153,"141,8"
7 BISKRA,328,94 100,"286,9",2 503,3 664 280,"1 464,0",2 470,470 900,"190,6"
8 BECHAR,297,63 400,"213,5",240,36 012,"150,0",370,93 880,"253,7"
9 BLIDA,580,277 720,"478,8",109,58 195,"531,5",558,102 112,"182,9"
10 BOUIRA,6 093,2 104 192,"345,4",202,59 194,"292,7",568,67 750,"119,4"
11 TAMANRASSET,55,8 467,"153,9",220,44 460,"202,5",198,38 767,"196,3"
12 TEBESSA,3 376,1 603 500,"475,0",110,13 360,"121,5",225,46 500,"206,7"
13 TLEMCEN,5 606,1 762 100,"314,3",1 010,717 500,"710,4",1 355,370 000,"273,1"
14 TIARET,6 470,2 323 442,"359,1",220,66 000,"300,0",4 820,2 724 000,"565,1"
15 TIZI-OUZOU,661,202 295,"306,0",168,48 209,"286,6",956,133 309,"139,5"
16 ALGER,1 037,409 650,"394,9",949,523 840,"552,1",130,31 330,"241,0"
17 DJELFA,5 752,1 644 220,"285,9",285,42 000,"147,4",1 549,596 400,"385,0"
18 JIJEL,641,189 989,"296,4",669,420 250,"628,6",893,313 697,"351,3"
19 SETIF,1 481,416 344,"281,1",608,203 421,"334,5",443,96 965,"218,8"
20 SAIDA,4 047,1 194 410,"295,1",588,263 600,"448,3",2 262,991 295,"438,2"
21 SKIKDA,6 020,1 617 730,"268,7",413,123 750,"300,0",4 363,1 197 100,"274,4"
22 S.B.ABBES,2 476,641 867,"259,2",310,170 500,"550,0",655,138 140,"210,9"
23 ANNABA,359,132 615,"369,4",0,0,0,259,47 650,"184,0"
24 GUELMA,331,103 409,"312,7",184,67 490,"366,8",914,310 920,"340,2"
25 CONSTANTINE,101,30 850,"307,0",23,4 600,"204,4",662,147 220,"222,4"
26 MEDEA,2 366,601 910,"254,4",598,135 840,"227,2",1 292,184 660,"143,0"
27 MOSTAGANEM,16 189,5 245 110,"324,0",2 396,1 327 485,"554,2",1 775,624 300,"351,7"
28 M'SILA,915,281 010,"307,1",375,142 800,"380,8",1 070,322 400,"301,3"
29 MASCARA,14 609,3 878 400,"265,5",350,86 600,"247,4",3 764,1 962 400,"521,4"
30 OUARGLA,1 976,583 873,"295,5",218,51 057,"233,9",517,86 511,"167,3"
31 ORAN,193,45 873,"237,4",232,69 842,"300,9",39,5 750,"147,4"
32 EL-BAYADH,2 366,684 290,"289,2",137,47 895,"349,6",538,284 675,"529,1"
33 ILLIZI,3,417,"150,0",16,1 766,"110,0",67,6 689,"100,0"
34 B.B.ARRERIDJ,82,20 525,"250,3",144,19 935,"138,7",389,71 640,"184,2"
35 BOUMERDES,2 486,772 507,"310,7",496,266 412,"536,9",2 277,616 210,"270,7"
36 EL-TARF,591,203 600,"344,8",0,0,0,1 230,207 980,"169,1"
37 TINDOUF,5,840,"168,0",7,4 440,"672,7",9,1 955,"230,0"
38 TISSEMSILT,275,71 816,"261,6",112,28 884,"257,9",263,70 180,"266,8"
39 EL-OUED,37 000,12 140 000,"328,1",3 397,2 398 000,"705,9",2 000,600 000,"300,0"
40 KHENCHELA,114,26 930,"237,3",304,136 700,"449,7",282,46 740,"166,0"
41 SOUK-AHRAS,159,41 465,"260,6",311,86 520,"278,2",1 200,176 882,"147,4"
42 TIPAZA,1 517,488 908,"322,3",2 492,1 539 070,"617,7",656,180 949,"275,8"
43 MILA,1 169,456 590,"390,6",210,71 806,"341,2",440,122 520,"278,5"
44 AIN-DEFLA,17 008,6 062 127,"356,4",595,512 750,"861,8",1 860,1 162 040,"624,8"
45 NAAMA,423,103 440,"244,5",75,20 514,"273,5",323,62 479,"193,4"
46 A.TEMOUCHENT,244,72 455,"296,9",957,341 574,"356,9",1 945,439 790,"226,1"
47 GHARDAIA,490,143 000,"291,8",30,4 359,"145,3",715,132 400,"185,2"
48 RELIZANE,2 718,795 240,"292,6",308,96 815,"314,8",392,69 970,"178,5"
TOTAL ALGERIE,157 864,50 202 499,"318,0",24 994,14 778 786,"591,3",50 292,16 137 298,"320,9"
