0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2019
XII-VIGNES A VIN ET A RAISIN DE TABLE (1/2),,,,,,,,,
,,,VIGNES A VINS,,,,VIGNES DE TABLE,,
WILAYA,Sup,Sup en,Product de,Rdt,Production,Sup,Sup en,Production,Rdt
,totale,rapport,raisin de,,de vin,totale,rapport,,
,,,cuve frais,,,,,,
,(ha),ha,Totale  (qx),qx/ha,hl,(ha),ha,(qx),qx/ha
1 ADRAR,0,0,0,0,0,0,0,0,0
2 CHLEF,0,0,0,0,0,1 063,937,38 760,"41,4"
3 LAGHOUAT,0,0,0,0,0,373,373,10 444,"28,0"
4 O.E.BOUAGHI,"0,00","0,00",0,0,0,2,2,400,"200,0"
5 BATNA,0,0,0,0,0,91,80,7 257,"90,3"
6 BEJAIA,0,0,0,0,0,410,392,22 043,"56,2"
7 BISKRA,0,0,0,0,0,289,230,25 957,"112,9"
8 BECHAR,0,0,0,0,0,127,125,5 080,"40,6"
9 BLIDA,93,93,5 804,"62,7",0,1 025,760,114 592,"150,8"
10 BOUIRA,0,0,0,0,0,76,45,1 382,"30,5"
11 TAMANRASSET,0,0,0,0,0,137,120,7 440,"62,2"
12 TEBESSA,0,0,0,0,0,0,0,0,0
13 TLEMCEN,638,563,13 762,"24,4",0,1 708,1 500,221 910,"147,9"
14 TIARET,0,0,0,0,0,563,530,26 000,"49,1"
15 TIZI-OUZOU,0,0,0,0,0,1 293,1 123,224 833,"200,3"
16 ALGER,0,0,0,0,0,2 409,1 987,300 020,"151,0"
17 DJELFA,0,0,0,0,0,43,43,7 070,"164,4"
18 JIJEL,0,0,0,0,0,49,44,2 789,"64,1"
19 SETIF,0,0,0,0,0,26,8,81,"10,3"
20 SAIDA,0,0,0,0,0,57,57,2 465,"43,2"
21 SKIKDA,0,0,0,0,0,1 170,1 063,125 750,"118,3"
22 S.B.ABBES,1 728,1 728,29 875,"17,3",0,1 432,918,32 142,"35,0"
23 ANNABA,0,0,0,0,0,88,54,4 155,"76,9"
24 GUELMA,0,0,0,0,0,39,17,865,"50,9"
25 CONSTANTINE,0,0,0,0,0,19,14,1 302,"92,9"
26 MEDEA,63,63,2 771,"44,2",0,3 055,3 271,178 411,"54,5"
27 MOSTAGANEM,7 257,7 355,125 201,"17,0",0,3 622,3 569,122 752,"34,4"
28 M'SILA,0,0,0,0,0,35,0,0,0
29 MASCARA,1 545,1 545,37 400,"24,2",0,3 212,3 032,132 400,"43,7"
30 OUARGLA,0,0,0,0,0,63,53,1 866,"35,0"
31 ORAN,79,79,4 334,"54,9",0,534,500,39 166,"78,4"
32 EL-BAYADH,0,0,0,0,0,25,25,2 430,"99,2"
33 ILLIZI,0,0,0,0,0,27,24,1 644,"68,5"
34 B.B.ARRERIDJ,0,0,0,0,0,15,4,1 280,"320,0"
35 BOUMERDES,0,0,0,0,0,15 652,11 793,2 566 914,"217,7"
36 EL-TARF,0,0,0,0,0,700,478,81 390,"170,4"
37 TINDOUF,0,0,0,0,0,5,0,0,0
38 TISSEMSILT,0,0,0,0,0,249,249,10 180,"41,0"
39 EL-OUED,0,0,0,0,0,223,220,9 240,"42,0"
40 KHENCHELA,0,0,0,0,0,35,30,1 660,"56,3"
41 SOUK-AHRAS,0,0,0,0,0,0,0,0,0
42 TIPAZA,424,424,10 490,"24,8",0,2 219,1 811,315 749,"174,4"
43 MILA,0,0,0,0,0,16,6,255,"42,5"
44 AIN-DEFLA,51,46,2 135,"46,2",0,427,394,22 672,"57,6"
45 NAAMA,0,0,0,0,0,63,57,3 912,"68,3"
46 A.TEMOUCHENT,8 337,8 337,225 911,"27,1",161 322,4 334,4 321,228 149,"52,8"
47 GHARDAIA,0,0,0,0,0,439,257,43 350,"168,7"
48 RELIZANE,64,63,3 250,"51,6",780,875,869,91 240,"105,0"
TOTAL ALGERIE,20 277,20 294,460 933,"22,7",162 102,48 310,41 382,5 037 396,"121,7"
