0,1,2,3,4,5,6,7,8,9
Direction des Systèmes d’Information des Statistiques et de la Prospective,,,,,,,,,SERIE B 2017
VII- ENSEMBLE DES CULTURES MARAÎCHERES (2/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,AILS,,,MELONS PASTEQUES,,,CAROTTES,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,159,7 950,"50,0",261,39 299,"150,6",533,96 749,"181,6"
2 CHLEF,43,1 995,"46,4",2 027,683 810,"337,4",37,9 050,"244,6"
3 LAGHOUAT,20,1 100,"55,0",830,154 780,"186,5",717,121 890,"170,0"
4 O.E.BOUAGHI,173,47 108,"271,9",266,78 788,"295,9",390,103 930,"266,8"
5 BATNA,739,110 120,"149,0",1 005,243 545,"242,2",447,76 365,"171,0"
6 BEJAIA,187,10 890,"58,2",184,52 865,"288,1",12,1 340,"111,7"
7 BISKRA,812,73 500,"90,5",2 000,680 270,"340,1",782,94 700,"121,1"
8 BECHAR,115,5 135,"44,7",1 030,178 160,"172,9",190,23 940,"126,0"
9 BLIDA,30,3 930,"129,9",214,212 358,"992,3",156,40 350,"259,5"
10 BOUIRA,140,4 200,"29,9",279,84 593,"303,2",52,7 911,"153,6"
11 TAMANRASSET,39,999,"25,8",394,71 565,"181,6",87,9 904,"113,7"
12 TEBESSA,110,11 350,"103,2",100,29 748,"298,7",200,48 000,"240,0"
13 TLEMCEN,200,13 000,"65,0",2 900,820 202,"282,8",400,59 175,"147,9"
14 TIARET,90,4 650,"51,7",348,93 526,"268,9",262,9 051,"34,6"
15 TIZI-OUZOU,320,19 604,"61,3",1 671,497 631,"297,8",59,12 430,"212,5"
16 ALGER,4,400,"100,0",170,78 660,"463,3",241,63 495,"263,5"
17 DJELFA,85,5 950,"70,0",253,48 170,"190,4",732,125 460,"171,4"
18 JIJEL,233,9 367,"40,3",588,91 034,"154,8",30,4 045,"137,1"
19 SETIF,212,10 379,"49,1",182,46 852,"257,1",613,88 890,"145,0"
20 SAIDA,46,2 826,"61,4",478,140 425,"293,8",201,61 030,"304,4"
21 SKIKDA,688,34 405,"50,0",1 853,1 154 282,"622,9",632,157 875,"250,0"
22 S.B.ABBES,33,900,"27,3",3 598,1 153 989,"320,7",342,66 865,"195,5"
23 ANNABA,4,175,"50,0",4 354,804 575,"184,8",249,33 554,"134,8"
24 GUELMA,250,16 737,"66,9",352,113 190,"322,0",7,1 680,"240,0"
25 CONSTANTINE,339,14 525,"42,8",1 357,144 162,"106,3",48,5 870,"122,3"
26 MEDEA,908,25 811,"28,4",297,51 130,"172,2",286,40 920,"143,1"
27 MOSTAGANEM,63,4 000,"63,5",1 904,898 850,"472,1",363,74 410,"205,0"
28 M'SILA,450,28 500,"63,3",387,89 340,"230,9",3 000,1 200 000,"400,0"
29 MASCARA,16,550,"34,4",1 870,965 700,"516,4",350,99 200,"283,4"
30 OUARGLA,125,7 994,"64,2",1 736,596 961,"343,9",126,23 556,"187,0"
31 ORAN,4,94,"23,5",1 319,361 330,"273,9",23,2 920,"127,0"
32 EL-BAYADH,55,3 387,"62,1",156,70 760,"453,6",205,37 858,"184,7"
33 ILLIZI,0,0,0,38,5 281,"139,0",27,2 981,"110,2"
34 B.B.ARRERIDJ,126,6 139,"48,7",339,44 670,"131,8",48,6 190,"129,0"
35 BOUMERDES,210,11 500,"54,8",2 147,620 950,"289,2",752,209 080,"278,0"
36 EL-TARF,80,5 200,"65,0",3 113,999 669,"321,1",0,0,0
37 TINDOUF,2,140,"70,0",51,23 406,"458,9",5,1 125,"250,0"
38 TISSEMSILT,63,734,"11,7",80,10 050,"125,6",0,0,0
39 EL-OUED,600,60 000,"100,0",1 924,898 300,"466,9",635,144 760,"228,0"
40 KHENCHELA,98,4 021,"41,2",275,66 600,"241,8",351,56 467,"160,9"
41 SOUK-AHRAS,205,10 168,"49,6",1 978,488 980,"247,2",108,11 475,"106,3"
42 TIPAZA,98,5 199,"53,3",644,339 176,"526,4",316,135 880,"430,0"
43 MILA,1 077,606 040,"562,7",267,119 240,"446,3",678,206 800,"305,0"
44 AIN-DEFLA,199,17 940,"90,2",4 801,2 703 604,"563,2",2,150,"75,0"
45 NAAMA,56,5 035,"89,9",202,24 982,"124,0",336,60 912,"181,3"
46 A.TEMOUCHENT,165,6 734,"40,8",1 989,360 997,"181,5",1 526,371 846,"243,8"
47 GHARDAIA,107,4 555,"42,6",1 500,364 600,"243,1",300,43 500,"145,0"
48 RELIZANE,137,9 814,"71,9",3 633,1 111 683,"306,0",112,10 160,"90,7"
TOTAL ALGERIE,9 912,1 234 749,"124,6",57 343,18 912 738,"329,8",16 963,4 063 739,"239,6"
