0,1,2,3,4,5,6,7,8,9
"Direction des Systèmes d'Information, des Statistiques et de la Prospective",,,,,,,,,SERIE B 2018
VII- ENSEMBLE DES CULTURES MARAÎCHERES (1/7),,,,,,,,,
(Y compris de primeur et sous serres),,,,,,,,,
,,POMMES DE TERRE,,,TOMATES,,,OIGNONS,
WILAYA,Superficie,Production,Rdt,Superficie,Production,Rdt,Superficie,Production,Rdt
,(ha),(QX),qx/ha,(ha),(QX),qx/ha,(ha),(qx),qx/ha
1 ADRAR,455,89 635,"197,0",131,35 032,"267,1",710,85 200,"120,0"
2 CHLEF,4 045,1 133 195,"280,1",476,272 585,"573,1",216,98 750,"458,2"
3 LAGHOUAT,2 476,700 560,"282,9",302,91 500,"303,0",920,165 959,"180,4"
4 O.E.BOUAGHI,200,52 300,"261,5",230,64 400,"280,0",220,90 240,"410,2"
5 BATNA,1 171,338 420,"289,1",297,68 250,"230,2",872,164 340,"188,5"
6 BEJAIA,123,23 714,"192,2",275,77 653,"282,8",471,64 590,"137,2"
7 BISKRA,320,52 950,"165,5",2 458,3 610 050,"1 468,7",2 440,466 990,"191,4"
8 BECHAR,170,37 000,"217,6",226,32 560,"144,4",462,108 500,"234,8"
9 BLIDA,674,249 180,"369,7",121,60 131,"495,3",485,76 620,"158,0"
10 BOUIRA,6 260,2 032 205,"324,7",182,46 586,"256,0",521,56 514,"108,5"
11 TAMANRASSET,52,7 605,"147,7",116,36 131,"310,5",167,29 840,"179,2"
12 TEBESSA,3 004,1 309 500,"435,9",150,24 000,"160,0",230,43 500,"189,1"
13 TLEMCEN,5 273,1 620 500,"307,3",830,595 000,"716,9",1 225,319 300,"260,7"
14 TIARET,5 257,1 611 891,"306,6",220,63 000,"286,4",3 700,2 080 000,"562,2"
15 TIZI-OUZOU,804,221 880,"276,1",165,46 305,"280,2",1 065,142 217,"133,5"
16 ALGER,1 164,470 300,"404,2",1 074,582 885,"542,9",118,27 750,"235,2"
17 DJELFA,3 782,1 265 540,"334,6",257,28 000,"108,9",1 496,496 680,"332,0"
18 JIJEL,514,139 395,"271,5",563,373 423,"662,7",774,255 205,"329,7"
19 SETIF,1 754,500 473,"285,3",534,169 904,"318,1",417,88 585,"212,7"
20 SAIDA,3 017,831 040,"275,5",382,117 150,"306,7",1 512,606 460,"401,1"
21 SKIKDA,5 580,1 605 865,"287,8",474,146 695,"309,5",4 124,1 158 253,"280,9"
22 S.B.ABBES,2 100,525 200,"250,1",308,153 120,"497,1",585,115 480,"197,4"
23 ANNABA,286,151 550,"529,9",0,0,0,331,79 750,"240,9"
24 GUELMA,368,112 090,"305,0",195,74 230,"380,7",911,308 590,"338,7"
25 CONSTANTINE,122,32 820,"270,1",14,4 690,"338,4",530,109 040,"205,7"
26 MEDEA,1 959,531 530,"271,4",547,129 550,"236,8",1 280,183 640,"143,5"
27 MOSTAGANEM,15 864,5 432 475,"342,4",1 856,963 160,"518,9",1 411,534 134,"378,5"
28 M'SILA,635,187 750,"295,7",261,110 000,"421,5",1 190,359 500,"302,1"
29 MASCARA,14 045,3 660 150,"260,6",338,80 000,"236,5",3 944,1 760 000,"446,2"
30 OUARGLA,2 845,941 712,"331,0",206,47 445,"230,2",510,91 572,"179,6"
31 ORAN,165,52 220,"316,5",204,79 630,"390,5",50,7 920,"157,6"
32 EL-BAYADH,1 598,502 545,"314,5",118,40 300,"341,5",438,207 435,"473,6"
33 ILLIZI,3,399,"150,0",13,1 496,"113,3",54,5 383,"100,0"
34 B.B.ARRERIDJ,65,12 460,"191,7",104,14 240,"136,9",417,65 030,"155,9"
35 BOUMERDES,2 993,909 630,"303,9",478,211 478,"442,4",2 489,553 925,"222,5"
36 EL-TARF,535,205 625,"384,3",0,400,"1 250,0",1 625,268 250,"165,1"
37 TINDOUF,3,515,"171,7",9,5 832,"649,4",10,2 340,"234,0"
38 TISSEMSILT,202,50 853,"252,4",65,15 020,"232,9",193,58 350,"302,3"
39 EL-OUED,36 200,11 360 000,"313,8",3 130,2 163 100,"691,1",1 520,446 250,"293,6"
40 KHENCHELA,101,17 885,"177,1",226,111 150,"491,8",291,45 480,"156,2"
41 SOUK-AHRAS,100,31 000,"310,0",700,238 000,"340,0",1 160,97 100,"83,7"
42 TIPAZA,2 048,651 560,"318,2",1 864,1 075 719,"577,1",647,162 290,"251,0"
43 MILA,1 336,542 280,"405,9",204,76 378,"375,1",486,134 290,"276,3"
44 AIN-DEFLA,15 800,5 128 701,"324,6",570,487 350,"855,0",1 740,1 045 600,"600,9"
45 NAAMA,410,99 860,"243,6",70,12 746,"183,4",301,59 665,"198,2"
46 A.TEMOUCHENT,307,86 590,"282,1",950,332 128,"349,7",1 878,457 670,"243,7"
47 GHARDAIA,236,68 920,"292,0",22,3 190,"145,0",720,133 000,"184,7"
48 RELIZANE,3 279,943 755,"287,8",409,125 860,"307,7",428,79 730,"186,3"
TOTAL ALGERIE,149 695,46 533 222,"310,9",22 323,13 097 452,"586,7",47 282,13 996 907,"296,0"
